"","year","plan_name","state","return_1yr","aal","mva","arr","payroll","payroll_growth_assumption","total_nc_pct","total_proj_adec_pct","refunds","benefit_payments","total_benefits"
"1966",2013,"Utah Retirement Systems, Public Safety Retirement System*","Utah",0.1489,3194775000,2712184000,0.075,383077000,0.035,0.2487,0.341,-467000,137486000,-137953000
"1967",2014,"Utah Retirement Systems, Public Safety Retirement System*","Utah",0.0752,3351491000,2899386000,0.075,351590000,0.0325,0.2499,0.3202,-199000,144764000,-144963000
"1968",2015,"Utah Retirement Systems, Public Safety Retirement System*","Utah",0.0192,3637739000,2938839000,0.072,412289000,0.0325,0.2646,0.3401,-533000,155387000,-155920000
"1969",2016,"Utah Retirement Systems, Public Safety Retirement System*","Utah",0.0879,3934602000,3176545000,0.072,432897000,0.031,0.2729,0.3517,-183000,164508000,-164691000
"1970",2017,"Utah Retirement Systems, Public Safety Retirement System*","Utah",0.1357,4126154000,3576517000,0.0695,454368000,0.03,0.2739,0.3363,-226000,172870000,-173096000
"1971",2018,"Utah Retirement Systems, Public Safety Retirement System*","Utah",-0.0022,4351245000,3528069000,0.0695,478056000,0.03,0.2741,0.3367,-428000,188414000,-188842000
"1972",2019,"Utah Retirement Systems, Public Safety Retirement System*","Utah",0.0611254700854701,4592081172.16863,3714142263.19323,0.0695,492397680,0.03,0.2741,0.3367,NA,NA,-194507260
"1973",2001,"Vermont State Retirement System (VSRS)*","Vermont",0.1099,1026993000,962944449,0.085,278507000,0.045,0.04798,0.06908,-810620,37671965,-38482585
"1974",2002,"Vermont State Retirement System (VSRS)*","Vermont",0.0707,1017129000,893747682,0.08,300994000,0.045,0.06091,0.06821,-697452,40047344,-40744796
"1975",2003,"Vermont State Retirement System (VSRS)*","Vermont",0.046,1052004000,917766859,0.08,319855000,0.045,0.07626,0.08346,-846861,42956297,-43803158
"1976",2004,"Vermont State Retirement System (VSRS)*","Vermont",0.157,1107634000,1040927987,0.08,336615000,0.045,0.08048,0.08758,-942700,45977078,-46919778
"1977",2005,"Vermont State Retirement System (VSRS)*","Vermont",0.089,1174796000,1120247149,0.08,349258000,0.045,0.08694,0.09414,-1201475,51105012,-52306487
"1978",2006,"Vermont State Retirement System (VSRS)*","Vermont",0.106,1232367000,1219616872,0.08,369310000,0.045,0.0975,0.0997,-1154061,55043320,-56197381
"1979",2007,"Vermont State Retirement System (VSRS)*","Vermont",0.165,1307643000,1392418120,0.0825,386917000,0.045,0.10188,0.09878,-1229497,61403641,-62633138
"1980",2008,"Vermont State Retirement System (VSRS)*","Vermont",-0.059,1464202000,1282493872,0.0825,404938000,0.045,0.1116,0.1279,-1414144,65701438,-67115582
"1981",2009,"Vermont State Retirement System (VSRS)*","Vermont",-0.187,1544144000,1014697982,0.0825,404516000,0.045,0.10756,0.15056,-1403995,73179781,-74583776
"1982",2010,"Vermont State Retirement System (VSRS)*","Vermont",0.178,1559324000,1169844902,0.0825,393829000,0.045,0.10047,0.14107,-1521440,80723063,-82244503
"1983",2011,"Vermont State Retirement System (VSRS)*","Vermont",0.212,1695301000,1380606734,0.085,398264000,0.045,0.10529,0.15419,-1731375,86681453,-88412828
"1984",2012,"Vermont State Retirement System (VSRS)*","Vermont",0.024,1802604000,1378489496,0.085,385526000,0.045,0.10505,0.16495,-1908752,93712859,-95621611
"1985",2013,"Vermont State Retirement System (VSRS)*","Vermont",0.086,1914300000,1470492327,0.085,416766000,0.045,0.10453,0.16743,-2515758,98932430,-101448188
"1986",2014,"Vermont State Retirement System (VSRS)*","Vermont",0.145,2010089866,1657245868,0.085,437676000,0.045,0.10677,0.16577,-2461242,104452800,-106914042
"1987",2015,"Vermont State Retirement System (VSRS)*","Vermont",0.0233,2178826481,1624861239,0.0795,437676000,0.035,0.09467,0.16537,-2796892,111516070,-114312962
"1988",2016,"Vermont State Retirement System (VSRS)*","Vermont",0.011,2289451540,1690650152,0.0795,462057000,0.035,0.09571,0.17251,-3320185,119422980,-122743165
"1989",2017,"Vermont State Retirement System (VSRS)*","Vermont",0.106,2511372455,1748442294,0.075,471268000,0.035,0.098,0.1823,-3640000,125628640,-129268640
"1990",2018,"Vermont State Retirement System (VSRS)*","Vermont",0.067,2661608657,1841500283,0.075,504553000,0.03,0.0991,0.1911,-3172033,134073420,-137245453
"1991",2019,"Vermont State Retirement System (VSRS)*","Vermont",0.059,2779965523,1909469823,0.075,521671033,NA,0.1001,0.2157,-4160675,144601610,-148762285
"1992",2001,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",-0.016,1254341000,1138548007,0.085,403258000,0.045,0.0621,0.08892,-1049917,42867492,-43917409
"1993",2002,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",-0.047,1307202000,1066517158,0.085,418904000,0.045,0.0744,0.10151,-704425,46774211,-47478636
"1994",2003,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.056,1358822000,1099109824,0.08,437239000,0.045,0.1023,0.12928,-968668,50540996,-51509664
"1995",2004,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.157,1424662000,1245650105,0.08,453517000,0.045,0.1119,0.13921,-574113,55504555,-56078668
"1996",2005,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.097,1492150000,1333532418,0.08,468858000,0.045,0.1236,0.15031,-840919,60545793,-61386712
"1997",2006,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.104,1686502000,1430822223,0.0825,499044000,0.045,0.0849,0.11194,-1156932,66776430,-67933362
"1998",2007,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.174,1816650000,1647173018,0.0825,515573000,0.045,0.0856,0.114,-1287544,74726094,-76013638
"1999",2008,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",-0.066,1984967000,1501320179,0.0825,535807000,0.045,0.0694,0.10795,-1280715,82480805,-83761520
"2000",2009,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",-0.198,2101838000,1145066114,0.085,561588000,0.045,0.0729,0.14188,-1420776,91393398,-92814174
"2001",2010,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.179,2122191000,1305250050,0.0825,562150000,0.045,0.068,0.1369,-1183659,95664773,-96848432
"2002",2011,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.205,2331806000,1520766932,0.085,547748000,0.045,0.068,0.15473,-1218955,117019130,-118238085
"2003",2012,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.022,2462913000,1491619901,0.085,561179000,0.045,0.0692,0.16609,-1521099,128765220,-130286319
"2004",2013,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.085,2566834000,1554351563,0.085,563623000,0.045,0.0689,0.17489,-1604284,138079880,-139684164
"2005",2014,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.142,2687049333,1705364605,0.085,567074000,0.045,0.067,0.17408,-1870988,147409220,-149280208
"2006",2015,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.02,2837374737,1653116441,0.0795,576394000,0.03,0.0635,0.18632,-1833058,160847940,-162680998
"2007",2016,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.014,2942024080,1620899749,0.0795,586397072,0.03,0.0633,0.19333,-1525958,168768810,-170294768
"2008",2017,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.104,3282045614,1738557574,0.075,607354756,0.03,0.0623,0.20795,-2067039,179082530,-181149569
"2009",2018,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.067,3379553748,1832372554,0.075,612899069,0.03,0.0608,0.21275,-2149962,188721420,-190871382
"2010",2019,"Vermont State Teachers' Retirement System (VSTRS)*","Vermont",0.061,3505319267,1904488564,0.075,624908253,NA,0.0607,0.24602,-2672047,198695910,-201367957
"2011",2001,"Virginia Retirement System (VRS)*","Virginia",-0.074,3.5384e+10,35619620000,0.08,1.0145e+10,0.03,0.09935,0.08945,-79439000,1289657000,-1369096000
"2012",2002,"Virginia Retirement System (VRS)*","Virginia",-0.073,3.8265e+10,32448309000,0.08,1.0669e+10,0.03,0.09946,0.09879,-69235000,1375777000,-1445012000
"2013",2003,"Virginia Retirement System (VRS)*","Virginia",0.025,4.0698e+10,32726882000,0.08,1.0885e+10,0.03,0.09956,0.11695,-67473000,1537902000,-1605375000
"2014",2004,"Virginia Retirement System (VRS)*","Virginia",0.179,4.3958e+10,37784408000,0.08,1.151e+10,0.03,0.09972,0.13288,-80237000,1676175000,-1756412000
"2015",2005,"Virginia Retirement System (VRS)*","Virginia",0.12,4.9628e+10,41640481000,0.075,1.2212e+10,0.03,0.08594,0.14527,-78709000,1814791000,-1893500000
"2016",2006,"Virginia Retirement System (VRS)*","Virginia",0.124,5.2822e+10,46020734000,0.075,1.3002e+10,0.03,0.08757,0.15448,-85804000,1972394000,-2058198000
"2017",2007,"Virginia Retirement System (VRS)*","Virginia",0.204,5.8116e+10,54948224000,0.075,1.3834e+10,0.03,0.08784,0.15059,-89716000,2183553000,-2273269000
"2018",2008,"Virginia Retirement System (VRS)*","Virginia",-0.044,6.2554e+10,51743477000,0.075,1.4559e+10,0.03,0.09013,0.14879,-97574000,2399555000,-2497129000
"2019",2009,"Virginia Retirement System (VRS)*","Virginia",-0.211,6.6323e+10,39889754000,0.075,1.4948e+10,0.03,0.08634,0.15912,-86688000,2614474000,-2701162000
"2020",2010,"Virginia Retirement System (VRS)*","Virginia",0.141,7.2801e+10,44645816000,0.07,1.4758e+10,0.03,0.09754,0.19637,-88671000,2783135000,-2871806000
"2021",2011,"Virginia Retirement System (VRS)*","Virginia",0.191,7.5185e+10,51280335000,0.07,1.4709e+10,0.03,0.0967,0.19131,-96209000,2999941000,-3096150000
"2022",2012,"Virginia Retirement System (VRS)*","Virginia",0.014,7.7859e+10,50266721000,0.07,1.488e+10,0.03,0.09441,0.20386,-84577000,3213935000,-3298512000
"2023",2013,"Virginia Retirement System (VRS)*","Virginia",0.118,79077591000,54972736000,0.07,15269079000,0.03,0.09741,0.17664,-77588000,3433557000,-3511145000
"2024",2014,"Virginia Retirement System (VRS)*","Virginia",0.157,82083384000,62207257000,0.07,15671359000,0.03,0.0927,0.2015,-98015000,3632652000,-3730667000
"2025",2015,"Virginia Retirement System (VRS)*","Virginia",0.047,84711142000,64074092000,0.07,15901380000,0.03,0.091,0.1938,-100680000,3854951000,-3955631000
"2026",2016,"Virginia Retirement System (VRS)*","Virginia",0.019,87118992000,63954159000,0.07,16325998000,0.03,0.0881,0.1803,-97687000,4033957000,-4131644000
"2027",2017,"Virginia Retirement System (VRS)*","Virginia",0.121,89851284000,70159680000,0.07,16764876000,0.03,0.0929,0.182,-112426000,4241621000,-4354047000
"2028",2018,"Virginia Retirement System (VRS)*","Virginia",0.075,93174818000,73754573000,0.07,17614448000,0.03,0.0914,0.18,-112139000,4497849000,-4609988000
"2029",2019,"Virginia Retirement System (VRS)*","Virginia",0.067,93174818000,77392855000,0.07,17703609000,NA,0.0914,0.18,-112169000,4497849000,-4610018000
"2030",2001,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",-0.0596,1.668e+09,2359628902,0.08,8.31e+08,0,0.101,0.101,-8342811,2e+06,-10342811
"2031",2002,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",-0.064,1.937e+09,2271704048,0.08,9.02e+08,0,0.1282,0.1282,-9142897,3e+06,-12142897
"2032",2003,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.0415,2.194e+09,2444878000,0.08,9.67e+08,0,0.144,0.144,-5124356,5e+06,-10124356
"2033",2004,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.1606,2.521e+09,2927571000,0.08,1.02e+09,0,0.152,0.152,-5720000,8e+06,-13720000
"2034",2005,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.1334,2.932e+09,3412383000,0.08,1.092e+09,0,0.162,0.162,-7765000,1.1e+07,-18765000
"2035",2006,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.1669,3.323e+09,4129074000,0.08,1.172e+09,0,0.1547,0.1547,-7115000,1.7e+07,-24115000
"2036",2007,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.2133,3.386e+09,5186217000,0.08,1.234e+09,0,0.152,0.152,-7995000,2.2e+07,-29995000
"2037",2008,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",-0.0124,3.786e+09,5316430000,0.08,1.345e+09,0,0.1446,0.1446,-7639000,2.9e+07,-36639000
"2038",2009,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",-0.2284,4.349e+09,4308880000,0.08,1.443e+09,0,0.148,0.148,-7223000,3.8e+07,-45223000
"2039",2010,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.1322,5.078e+09,5081657000,0.08,1.49e+09,0,0.1474,0.1474,-10947000,4.9e+07,-59947000
"2040",2011,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.2114,5.576e+09,6366083000,0.079,1.535e+09,0,0.1514,0.1514,-8181000,6.5e+07,-73181000
"2041",2012,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.014,6.071e+09,6640693000,0.075,1.56e+09,0,0.1548,0.1548,-11214000,8.2e+07,-93214000
"2042",2013,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.1236,6.859e+09,7637387000,0.078,1.597e+09,0,0.1594,0.1594,-8677000,1.05e+08,-113677000
"2043",2014,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.1706,8.069e+09,9251256000,0.075,1.661e+09,0.0375,0.1582,0.1265,-9028000,130435200,-139463200
"2044",2015,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.0493,8838500000,9833649000,0.075,1.743e+09,0,0.1576,0.1261,-8541000,0,-8541000
"2045",2016,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.0265,9.571e+09,10211360000,0.075,1.786e+09,0,0.1582,0.1266,-6645000,0,-6645000
"2046",2017,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.1344,1.016e+10,11776198000,0.075,1.879e+09,0,0.1718,0.1374,-7292000,0,-7292000
"2047",2018,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.102,1.1066e+10,13006366000,0.074,1.982e+09,0.03,0.1734,0.1387,-8550000,NA,NA
"2048",2019,"Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2 (LEOFF Plan 2)*","Washington",0.0836,1.1066e+10,14240056000,0.074,2150705000,NA,0.1734,0.1387,-9087000,NA,NA
"2049",2001,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",-0.0596,6.158e+09,10162327350,0.08,5.249e+09,0,0.0282,0.0346,-48311241,5.7e+07,-105311241
"2050",2002,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",-0.064,6.777e+09,9472788732,0.08,5.661e+09,0,0.0526,0.0641,-42086743,6.8e+07,-110086743
"2051",2003,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.0415,7.606e+09,9199275927,0.08,5.93e+09,0,0.0701,0.0911,-30835245,8.1e+07,-111835245
"2052",2004,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.1606,8.504e+09,10651561000,0.08,6.221e+09,0,0.0684,0.0907,-27082000,9.6e+07,-123082000
"2053",2005,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.1334,9.663e+09,12077580000,0.08,6.445e+09,0,0.0806,0.1103,-24086000,1.14e+08,-138086000
"2054",2006,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.1669,1.1152e+10,14228088000,0.08,6.771e+09,0,0.0934,0.1234,-26476000,1.35e+08,-161476000
"2055",2007,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.2133,1.2418e+10,17563085000,0.08,7.157e+09,0,0.0933,0.1245,-26465000,1.5e+08,-176465000
"2056",2008,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",-0.0124,1.4065e+10,17665520000,0.08,7.869e+09,0,0.0901,0.1029,-26574000,1.79e+08,-205574000
"2057",2009,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",-0.2284,1.5701e+10,14178698000,0.08,8.132e+09,0,0.0929,0.1304,-26442000,2.19e+08,-245442000
"2058",2010,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.1322,1.7272e+10,16368663000,0.08,8.206e+09,0,0.0993,0.1332,-31425000,2.68e+08,-299425000
"2059",2011,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.2114,1.8815e+10,20098636000,0.079,8.148e+09,0,0.0995,0.1395,-33686000,3.31e+08,-364686000
"2060",2012,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.014,2.0347e+10,20679788000,0.079,8.193e+09,0,0.0977,0.1398,-35716000,4.01e+08,-436716000
"2061",2013,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.1236,2.3798e+10,23459058000,0.078,8.339e+09,0,0.1411,0.1929,-35679000,4.91e+08,-526679000
"2062",2014,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.1706,29321300000,28100301000,0.078,8718700000,0,0.1463,0.1974,-35202000,0,-35202000
"2063",2015,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.0493,32007600000,29515161000,0.077,8984400000,0,0.1595,0.2117,-35497000,0,-35497000
"2064",2016,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.0265,3.4759e+10,30485052000,0.077,9.502e+09,0,0.1679,0.2184,-36302000,0,-36302000
"2065",2017,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.1344,3.7166e+10,35001233000,0.075,1.0016e+10,0,0.1582,0.2058,-37374000,0,-37374000
"2066",2018,"Washington School Employees’ Retirement System (Plan 2/3)*","Washington",0.102,4.0024e+10,38687962000,0.075,1.053e+10,0.03,0.1494,0.1902,-42277000,NA,NA
